FileName,Greenery,Land/Barren Land,Construction
global_monthly_2019_03_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,86.546,17.473,0.406
global_monthly_2019_06_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,76.261,21.684,14.277
global_monthly_2019_07_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,25.511,76.752,4.448
global_monthly_2018_05_mosaic_L15-1204E-1204N_4819_3372_13.tif,1.565,27.403,95.186
global_monthly_2019_12_mosaic_L15-0434E-1218N_1736_3318_13.tif,0.08,94.349,2.668
global_monthly_2018_06_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,77.556,26.379,9.89
global_monthly_2019_12_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,46.593,69.388,56.829
global_monthly_2019_02_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,9.162,81.759,30.937
global_monthly_2020_01_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.004,13.084,94.404
global_monthly_2019_10_mosaic_L15-1709E-1112N_6838_3742_13.tif,95.891,5.589,2.639
global_monthly_2019_05_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,82.796,17.153,6.881
global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,49.009,52.28,9.254
global_monthly_2019_01_mosaic_L15-1276E-1107N_5105_3761_13.tif,0.103,98.951,30.371
global_monthly_2018_11_mosaic_L15-1538E-1163N_6154_3539_13.tif,72.299,28.669,5.981
global_monthly_2019_12_mosaic_L15-1025E-1366N_4102_2726_13.tif,84.781,17.072,4.104
global_monthly_2018_12_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,71.966,32.882,1.728
global_monthly_2019_01_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,11.45,89.627,3.042
global_monthly_2019_07_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,88.546,8.967,10.831
global_monthly_2019_03_mosaic_L15-1138E-1216N_4553_3325_13.tif,20.708,77.535,32.382
global_monthly_2019_08_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,77.211,21.474,14.057
global_monthly_2019_02_mosaic_L15-0487E-1246N_1950_3207_13.tif,17.847,81.719,4.717
global_monthly_2018_03_mosaic_L15-1691E-1211N_6764_3347_13.tif,63.871,44.064,5.973
global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0.074,6.939,99.525
global_monthly_2018_09_mosaic_L15-1748E-1247N_6993_3202_13.tif,81.079,13.205,13.009
global_monthly_2019_09_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,39.426,79.319,16.667
global_monthly_2019_03_mosaic_L15-1204E-1204N_4819_3372_13.tif,3.655,35.391,92.358
global_monthly_2018_06_mosaic_L15-1703E-1219N_6813_3313_13.tif,81.797,22.394,10.748
global_monthly_2018_11_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,71.235,32.492,2.568
global_monthly_2018_02_mosaic_L15-1438E-1134N_5753_3655_13.tif,53.853,48.426,14.161
global_monthly_2018_09_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,90.371,10.226,3.829
global_monthly_2018_08_mosaic_L15-1703E-1219N_6813_3313_13.tif,90.344,10.874,7.179
global_monthly_2018_11_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,37.628,64.166,5.053
global_monthly_2019_04_mosaic_L15-1716E-1211N_6864_3345_13.tif,58.183,42.111,12.144
global_monthly_2018_02_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,34.108,69.775,9.433
global_monthly_2018_02_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,41.169,56.633,21.577
global_monthly_2019_04_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.138,23.66,7.325
global_monthly_2018_07_mosaic_L15-1748E-1247N_6993_3202_13.tif,80.585,8.628,18.576
global_monthly_2019_02_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,68.132,35.106,3.571
global_monthly_2019_05_mosaic_L15-1172E-1306N_4688_2967_13.tif,82.796,17.153,6.881
global_monthly_2019_12_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,76.257,29.423,1.584
global_monthly_2018_03_mosaic_L15-0457E-1135N_1831_3648_13.tif,9.185,86.562,24.328
global_monthly_2018_07_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,78.479,14.03,26.393
global_monthly_2018_01_mosaic_L15-1298E-1322N_5193_2903_13.tif,8.948,88.011,0.209
global_monthly_2018_12_mosaic_L15-1185E-0935N_4742_4450_13.tif,49.104,61.949,5.002
global_monthly_2018_07_mosaic_L15-1276E-1107N_5105_3761_13.tif,13.225,94.866,35.907
global_monthly_2019_04_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,76.617,27.985,2.837
global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,13.65,89.324,10.982
global_monthly_2018_03_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0.257,17.757,96.773
global_monthly_2018_11_mosaic_L15-0614E-0946N_2459_4406_13.tif,6.576,85.449,18.524
global_monthly_2017_10_mosaic_L15-1203E-1203N_4815_3378_13.tif,0.234,31.384,97.97
global_monthly_2018_04_mosaic_L15-0487E-1246N_1950_3207_13.tif,92.255,6.125,5.622
global_monthly_2018_11_mosaic_L15-0683E-1006N_2732_4164_13.tif,79.459,21.594,4.335
global_monthly_2018_05_mosaic_L15-1138E-1216N_4553_3325_13.tif,1.673,85.096,47.725
global_monthly_2018_03_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,45.84,58.549,12.553
global_monthly_2019_12_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,64.518,29.717,19.474
global_monthly_2018_07_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,10.141,75.578,51.543
global_monthly_2019_12_mosaic_L15-1049E-1370N_4196_2710_13.tif,80.716,19.767,3.486
global_monthly_2018_06_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,77.22,23.261,12.405
global_monthly_2019_02_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,32.071,76.844,1.79
global_monthly_2018_09_mosaic_L15-1276E-1107N_5105_3761_13.tif,24.127,87.083,18.606
global_monthly_2019_04_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,89.883,8.277,5.574
global_monthly_2019_11_mosaic_L15-1439E-1134N_5759_3655_13.tif,55.498,49.607,4.029
global_monthly_2019_02_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,72.634,29.084,7.86
global_monthly_2019_07_mosaic_L15-1172E-1306N_4688_2967_13.tif,63.176,38.937,5.627
global_monthly_2019_05_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,12.861,93.992,0.915
global_monthly_2018_11_mosaic_L15-0595E-1278N_2383_3079_13.tif,27.808,67.61,13.252
global_monthly_2019_06_mosaic_L15-0760E-0887N_3041_4643_13.tif,75.841,24.165,5.945
global_monthly_2018_05_mosaic_L15-1748E-1247N_6993_3202_13.tif,80.118,17.129,16.841
global_monthly_2018_03_mosaic_L15-1298E-1322N_5193_2903_13.tif,13.426,86.746,5.155
global_monthly_2018_05_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,12.958,87.432,41.598
global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,28.007,66.241,15.868
global_monthly_2018_01_mosaic_L15-0457E-1135N_1831_3648_13.tif,11.898,89.888,9.122
global_monthly_2019_07_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,72.606,21.178,0.64
global_monthly_2018_12_mosaic_L15-0571E-1075N_2287_3888_13 2.tif,61.19,30.278,12.992
global_monthly_2017_09_mosaic_L15-1204E-1202N_4816_3380_13.tif,0.002,8.067,98.942
global_monthly_2019_06_mosaic_L15-1716E-1211N_6864_3345_13.tif,61.301,43.879,9.612
global_monthly_2018_04_mosaic_L15-1703E-1219N_6813_3313_13.tif,76.536,27.541,9.926
global_monthly_2019_01_mosaic_L15-1204E-1204N_4819_3372_13.tif,12.139,49.482,80.502
global_monthly_2017_07_mosaic_L15-1204E-1202N_4816_3380_13.tif,0,0.671,99.603
global_monthly_2019_08_mosaic_L15-1716E-1211N_6864_3345_13.tif,78.234,23.392,9.19
global_monthly_2018_01_mosaic_L15-1691E-1211N_6764_3347_13.tif,43.641,64.592,0.716
global_monthly_2018_07_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,58.53,35.792,23.936
global_monthly_2019_08_mosaic_L15-0760E-0887N_3041_4643_13.tif,70.658,30.153,6.258
global_monthly_2019_09_mosaic_L15-1172E-1306N_4688_2967_13.tif,67.158,39.74,2.782
global_monthly_2019_01_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,30.905,73.623,17.007
global_monthly_2018_10_mosaic_L15-0566E-1185N_2265_3451_13.tif,88.625,14.366,3.649
global_monthly_2019_01_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,56.161,26.268,6.465
global_monthly_2018_12_mosaic_L15-1210E-1025N_4840_4088_13 2.tif,81.141,17.197,0.41
global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,41.782,56.61,16.922
global_monthly_2018_08_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,87.238,12.936,4.56
global_monthly_2018_02_mosaic_L15-1015E-1062N_4061_3941_13.tif,83.642,20.459,2.056
global_monthly_2019_10_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,36.346,79.069,14.556
global_monthly_2019_10_mosaic_L15-1049E-1370N_4196_2710_13.tif,77.039,22.828,9.277
global_monthly_2018_10_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,92.555,13.484,0.798
global_monthly_2018_08_mosaic_L15-0487E-1246N_1950_3207_13.tif,86.898,12.193,5.663
global_monthly_2018_09_mosaic_L15-1138E-1216N_4553_3325_13.tif,0.937,82.411,48.116
global_monthly_2018_06_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,0.433,15.008,97.277
global_monthly_2018_07_mosaic_L15-1138E-1216N_4553_3325_13.tif,2.902,76.005,54.766
global_monthly_2018_06_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,64.354,39.883,16.181
global_monthly_2019_11_mosaic_L15-0544E-1228N_2176_3279_13.tif,66.039,35.648,9.29
global_monthly_2018_06_mosaic_L15-0487E-1246N_1950_3207_13.tif,86.969,13.065,7.748
global_monthly_2019_12_mosaic_L15-1049E-1370N_4196_2710_13 2.tif,80.716,19.767,3.486
global_monthly_2018_08_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,86.898,12.193,5.663
global_monthly_2018_05_mosaic_L15-1276E-1107N_5105_3761_13.tif,8.3,91.257,45.119
global_monthly_2018_10_mosaic_L15-1185E-0935N_4742_4450_13.tif,0.21,94.514,4.439
global_monthly_2018_03_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,2.813,39.93,90.397
global_monthly_2018_06_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,5.362,96.263,43.899
global_monthly_2018_12_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,16.614,88.067,0.646
global_monthly_2018_01_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,18.271,87.243,2.907
global_monthly_2018_05_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,44.572,64.079,1.87
global_monthly_2018_07_mosaic_L15-1204E-1204N_4819_3372_13.tif,3.743,31.103,91.578
global_monthly_2019_06_mosaic_L15-1438E-1134N_5753_3655_13.tif,33.009,61.172,7.751
global_monthly_2019_02_mosaic_L15-1703E-1219N_6813_3313_13.tif,64.182,43.84,2.774
global_monthly_2019_10_mosaic_L15-0434E-1218N_1736_3318_13.tif,0.101,95.555,3.996
global_monthly_2018_04_mosaic_L15-1672E-1207N_6691_3363_13.tif,76.346,28.347,13.856
global_monthly_2019_07_mosaic_L15-1691E-1211N_6764_3347_13.tif,89.25,11.502,2.775
global_monthly_2018_08_mosaic_L15-0387E-1276N_1549_3087_13.tif,7.829,68.871,49.297
global_monthly_2019_09_mosaic_L15-0457E-1135N_1831_3648_13.tif,73.76,24.447,14.847
global_monthly_2020_01_mosaic_L15-0571E-1075N_2287_3888_13.tif,70.956,30.568,10.812
global_monthly_2019_12_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0.08,94.349,2.668
global_monthly_2019_03_mosaic_L15-1748E-1247N_6993_3202_13.tif,14.856,84.765,8.11
global_monthly_2019_09_mosaic_L15-1691E-1211N_6764_3347_13.tif,86.935,14.669,2.411
global_monthly_2018_01_mosaic_L15-1172E-1306N_4688_2967_13.tif,56.202,56.298,2.815
global_monthly_2019_06_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,81.226,24.265,4.594
global_monthly_2019_07_mosaic_L15-0457E-1135N_1831_3648_13.tif,59.056,36.075,23.141
global_monthly_2018_06_mosaic_L15-0387E-1276N_1549_3087_13.tif,11.733,60.667,53.318
global_monthly_2019_05_mosaic_L15-1298E-1322N_5193_2903_13.tif,87.577,23.382,1.921
global_monthly_2019_02_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,46.945,51.87,14.595
global_monthly_2018_12_mosaic_L15-1209E-1113N_4838_3737_13.tif,16.614,88.067,0.646
global_monthly_2018_06_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0,1.215,99.934
global_monthly_2018_09_mosaic_L15-1204E-1204N_4819_3372_13.tif,4.338,36.917,88.557
global_monthly_2019_10_mosaic_L15-0577E-1243N_2309_3217_13.tif,86.399,16.319,3.925
global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,71.994,32.014,5.326
global_monthly_2019_12_mosaic_L15-1479E-1101N_5916_3785_13.tif,78.144,22.869,3.264
global_monthly_2019_11_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,95.428,6.998,3.637
global_monthly_2018_03_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0.344,43.784,97.55
global_monthly_2018_09_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,73.842,31.017,3.935
global_monthly_2018_07_mosaic_L15-0434E-1218N_1736_3318_13 2.tif,0,97.269,3.334
global_monthly_2019_01_mosaic_L15-1138E-1216N_4553_3325_13.tif,30.905,73.623,17.007
global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13.tif,21.051,74.749,15.807
global_monthly_2019_03_mosaic_L15-1276E-1107N_5105_3761_13.tif,2.67,91.331,55.05
global_monthly_2019_10_mosaic_L15-1025E-1366N_4102_2726_13.tif,88.751,13.066,2.651
global_monthly_2019_07_mosaic_L15-1209E-1113N_4838_3737_13 2.tif,2.628,98.351,0.186
global_monthly_2019_10_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,36.383,70.478,0.735
global_monthly_2018_04_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,76.464,28.615,9.287
global_monthly_2019_04_mosaic_L15-1015E-1062N_4061_3941_13.tif,85.771,14.477,1.796
global_monthly_2019_12_mosaic_L15-1709E-1112N_6838_3742_13.tif,91.635,7.294,8.801
global_monthly_2018_10_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,93.366,6.827,2.011
global_monthly_2018_12_mosaic_L15-1014E-1375N_4056_2688_13.tif,94.066,7.878,2.954
global_monthly_2019_07_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,90.031,10.64,2.225
global_monthly_2018_09_mosaic_L15-1289E-1169N_5156_3514_13.tif,1.206,32.558,94.679
global_monthly_2019_05_mosaic_L15-1203E-1203N_4815_3378_13.tif,1.406,27.73,97.034
global_monthly_2019_03_mosaic_L15-1481E-1119N_5927_3715_13.tif,40.987,67.498,0.694
global_monthly_2019_04_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,19.537,67.638,34.118
global_monthly_2019_11_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,1.971,85.731,33.004
global_monthly_2019_01_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,65.339,37.909,10.933
global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,91.082,7.635,5.254
global_monthly_2019_01_mosaic_L15-1848E-0793N_7394_5018_13.tif,11.45,89.627,3.042
global_monthly_2019_03_mosaic_L15-1669E-1160N_6678_3548_13.tif,75.783,19.205,8.241
global_monthly_2019_04_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,17.625,78.173,20.827
global_monthly_2018_07_mosaic_L15-1289E-1169N_5156_3514_13.tif,0.05,18.643,99.21
global_monthly_2018_03_mosaic_L15-1200E-0847N_4802_4803_13.tif,78.033,24.026,7.133
global_monthly_2020_01_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,78.341,26.981,1.539
global_monthly_2019_01_mosaic_L15-0586E-1127N_2345_3680_13.tif,59.725,39.391,10.652
global_monthly_2019_09_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,13.866,68.106,93.245
global_monthly_2019_03_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,66.594,39.07,4.325
global_monthly_2019_06_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,65.789,22.391,15.158
global_monthly_2019_02_mosaic_L15-0571E-1075N_2287_3888_13.tif,60.316,37.082,19.514
global_monthly_2019_07_mosaic_L15-0924E-1108N_3699_3757_13.tif,71.966,14.457,10.01
global_monthly_2018_11_mosaic_L15-1296E-1198N_5184_3399_13.tif,10.502,58.253,83.81
global_monthly_2019_06_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,21.087,42.708,18.538
global_monthly_2018_11_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,7.118,67.976,33.203
global_monthly_2018_04_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,0.297,51.069,77.946
global_monthly_2019_04_mosaic_L15-1210E-1025N_4840_4088_13.tif,78.318,23.079,1.392
global_monthly_2019_01_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,44.935,57.296,2.211
global_monthly_2020_01_mosaic_L15-1703E-1219N_6813_3313_13.tif,74.382,34.035,2.151
global_monthly_2018_08_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,34.589,67.729,15.287
global_monthly_2019_05_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,96.563,5.132,0.437
global_monthly_2018_12_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,22.158,81.949,5.849
global_monthly_2018_01_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,9.464,65.709,79.107
global_monthly_2020_01_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,46.295,65.159,0.522
global_monthly_2018_06_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,80.675,19.738,7.796
global_monthly_2018_11_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,42.456,54.369,23.11
global_monthly_2017_11_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,89.588,12.716,2.344
global_monthly_2019_09_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,80.096,27.492,78.959
global_monthly_2018_11_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,72.299,28.669,5.981
global_monthly_2018_05_mosaic_L15-1669E-1160N_6678_3548_13.tif,80.13,8.38,32.312
global_monthly_2019_06_mosaic_L15-0368E-1245N_1474_3210_13.tif,0.774,69.028,63.243
global_monthly_2018_07_mosaic_L15-1848E-0793N_7394_5018_13.tif,0,0,0
global_monthly_2019_11_mosaic_L15-0361E-1300N_1446_2989_13.tif,46.568,55.497,9.403
global_monthly_2018_01_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,85.414,22.565,0.895
global_monthly_2018_06_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.065,67.616,79.631
global_monthly_2018_05_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,84.585,15.227,11.127
global_monthly_2017_11_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,75.994,16.493,12.933
global_monthly_2019_05_mosaic_L15-1200E-0847N_4802_4803_13.tif,78.199,25.923,5.113
global_monthly_2018_07_mosaic_L15-0586E-1127N_2345_3680_13.tif,54.218,45.712,21.628
global_monthly_2019_11_mosaic_L15-1389E-1284N_5557_3054_13.tif,44.039,76.204,14.936
global_monthly_2019_01_mosaic_L15-1289E-1169N_5156_3514_13.tif,9.613,53.711,81.45
global_monthly_2019_11_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,73.459,26.901,10.667
global_monthly_2019_11_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,55.498,49.607,4.029
global_monthly_2018_06_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,76.118,7.492,38.436
global_monthly_2019_02_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,18.808,83.27,4.839
global_monthly_2019_06_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,75.841,24.165,5.945
global_monthly_2019_04_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,66.639,31.188,20.136
global_monthly_2018_09_mosaic_L15-0586E-1127N_2345_3680_13.tif,65.946,33.425,13.25
global_monthly_2018_06_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,14.56,84.224,8.111
global_monthly_2018_03_mosaic_L15-1203E-1203N_4815_3378_13.tif,0.257,17.757,96.773
global_monthly_2018_09_mosaic_L15-1848E-0793N_7394_5018_13.tif,0,0,0
global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13.tif,22.457,78.231,15.207
global_monthly_2019_08_mosaic_L15-0368E-1245N_1474_3210_13.tif,1.633,75.718,54.559
global_monthly_2018_05_mosaic_L15-1481E-1119N_5927_3715_13.tif,12.358,95.502,1.817
global_monthly_2019_12_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,99.573,0.223,95.363
global_monthly_2018_02_mosaic_L15-0506E-1204N_2027_3374_13.tif,69.728,36.195,5.244
global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,95.205,3.639,5.429
global_monthly_2018_05_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0.03,8.301,99.022
global_monthly_2018_08_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.058,72.082,73.929
global_monthly_2018_06_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,43.93,54.476,26.57
global_monthly_2018_11_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,20.515,76.275,12.761
global_monthly_2018_04_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,76.346,28.347,13.856
global_monthly_2018_04_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,29.911,75.01,5.821
global_monthly_2018_08_mosaic_L15-1669E-1160N_6679_3549_13.tif,76.062,21.383,5.882
global_monthly_2019_10_mosaic_L15-1669E-1153N_6678_3579_13.tif,83.031,16.974,13.67
global_monthly_2018_01_mosaic_L15-1669E-1153N_6678_3579_13 2.tif,81.746,20.08,8.848
global_monthly_2017_08_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,36.546,8.107,6.526
global_monthly_2019_04_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,83.101,21.586,1.816
global_monthly_2018_04_mosaic_L15-0571E-1075N_2287_3888_13.tif,40.375,49.481,34.356
global_monthly_2018_07_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0,0.647,100
global_monthly_2020_01_mosaic_L15-1672E-1207N_6691_3363_13.tif,50.97,49.847,7.548
global_monthly_2018_01_mosaic_L15-0924E-1108N_3699_3757_13.tif,10.659,39.682,21.21
global_monthly_2018_11_mosaic_L15-0331E-1257N_1327_3160_13.tif,11.284,90.347,4.139
global_monthly_2019_12_mosaic_L15-1617E-1207N_6468_3360_13.tif,87.232,17.258,2.055
global_monthly_2018_10_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.043,39.69,99.08
global_monthly_2018_02_mosaic_L15-1210E-1025N_4840_4088_13.tif,71.401,31.161,1.446
global_monthly_2018_08_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,56.996,50.083,5.219
global_monthly_2018_06_mosaic_L15-1669E-1160N_6679_3549_13.tif,70.435,18.841,24.723
global_monthly_2017_10_mosaic_L15-1691E-1211N_6764_3347_13.tif,89.107,14.493,4.554
global_monthly_2018_11_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,81.471,17.839,4.113
global_monthly_2019_06_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,0,0,0
global_monthly_2018_09_mosaic_L15-1669E-1160N_6679_3549_13.tif,70.346,27.529,4.743
global_monthly_2018_12_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,32.973,41.065,20.992
global_monthly_2019_11_mosaic_L15-1669E-1153N_6678_3579_13.tif,78.269,24.034,11.15
global_monthly_2019_10_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,2.062,78.601,41.342
global_monthly_2019_05_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,34.584,43.256,43.025
global_monthly_2018_07_mosaic_L15-1669E-1160N_6679_3549_13.tif,71.125,18.192,17.094
global_monthly_2017_11_mosaic_L15-1691E-1211N_6764_3347_13.tif,79.579,26.133,3.671
global_monthly_2018_11_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.047,59.476,97.966
global_monthly_2018_03_mosaic_L15-1210E-1025N_4840_4088_13.tif,76.96,24.782,1.613
global_monthly_2019_05_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,31.533,67.865,21.087
global_monthly_2019_08_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,16.101,82.356,87.222
global_monthly_2019_02_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,58.733,48.929,3.036
global_monthly_2018_10_mosaic_L15-0331E-1257N_1327_3160_13.tif,13.024,85.445,15.665
global_monthly_2019_07_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,62.181,28.107,13.021
global_monthly_2018_06_mosaic_L15-0586E-1127N_2345_3680_13.tif,81.499,21.048,12.388
global_monthly_2019_04_mosaic_L15-1200E-0847N_4802_4803_13.tif,78.199,24.851,5.618
global_monthly_2018_10_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,18.121,58.822,45.618
global_monthly_2019_07_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,71.966,14.457,10.01
global_monthly_2019_10_mosaic_L15-1389E-1284N_5557_3054_13.tif,36.346,79.069,14.556
