Country Name,Country Code,Year,Forest area (% of land area),Urban population (% of total population),Urban population growth (annual %),Access to electricity urban (% of urban population),Renewable energy consumption (% of total final energy consumption),Individuals using the Internet (% of population),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: mineral depletion (% of GNI),Merchandise trade (% of GDP),Adjusted savings: natural resources depletion (% of GNI),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade (% of GDP),Forest rents (% of GDP),Mineral rents (% of GDP),GDP (current US$),GDP per capita PPP (current international $),GNI (current US$),Compulsory education duration (years),Probability of dying among children ages 5-9 years (per 1000),Probability of dying among adolescents ages 10-14 years (per 1000),Probability of dying among adolescents ages 15-19 years (per 1000),Probability of dying among youth ages 20-24 years (per 1000),Number of infant deaths,International tourism number of arrivals,Net bilateral aid flows from DAC donors United States (current US$),Net bilateral aid flows from DAC donors Japan (current US$),Net bilateral aid flows from DAC donors Germany (current US$),Net bilateral aid flows from DAC donors United Kingdom (current US$),Net bilateral aid flows from DAC donors Norway (current US$),Net bilateral aid flows from DAC donors Total (current US$),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),International tourism expenditures (% of total imports),Communications computer etc. (% of service imports BoP),Foreign direct investment net outflows (BoP current US$),CO2 emissions (metric tons per capita),Cost of business start-up procedures (% of GNI per capita),Military expenditure (% of GDP),Import value index (2000 = 100),Market capitalization of listed domestic companies (% of GDP),Listed domestic companies total,Energy intensity level of primary energy (MJ/$2011 PPP GDP),PM2.5 air pollution population exposed to levels exceeding WHO guideline value (% of total),Research and development expenditure (% of GDP),Researchers in R&D (per million people),Automated teller machines (ATMs) (per 100000 adults),Hospital beds (per 1000 people),Physicians (per 1000 people),High-technology exports (current US$),New business density (new registrations per 1000 people ages 15-64),Exports as a capacity to import (constant LCU),International tourism number of departures
Israel,ISR,2020,6.469500924214419,92.587,1.8761315465480557,nan,11.612489046315835,50.190416249341126,1.4203277664091456,4.953721505089758,0.03124030561669546,29.414832555168104,5.00009237575782,28.031634784872235,23.382989427821457,51.414624212693695,0.06688369458595467,0.07882059133775343,407100736594.06445,39481.568779971356,402948235519.345,15.0,0.4,0.4,1.2,1.5,494.0,6404047.735541672,-1542925.6241171956,37438003.33244729,-16264536.275050178,225420.02555131912,2088223.6723572575,366797509.9116553,4.965174115256334,5.854044912911424,2.283963322174291,66.93680339554173,6374399999.9999695,3.3221163265281493,18.95404374483529,5.62452693315313,185.7052248,64.37274523069996,426.0,3.640784705007572,nan,0.5940674003909052,575.691989278499,133.298697019142,2.481777307348267,1.4314900342114467,12960522000.0,3.06803491800659,455057742446.7037,4275839.858508674
Italy,ITA,2020,32.13021865448561,71.039,0.13391987210916056,nan,11.846071030816548,40.49803112385341,1.1340680051317356,2.512372545464255,0.033587714285717954,48.65729893348623,2.5530077240428066,29.387433498720227,25.697862791044777,55.085296289765004,0.05141010644993005,0.07943419747542035,1888709443687.4758,41828.55403971842,1911916584229.11,12.0,0.3,0.4,0.9,1.4,1092.0,38419000.0,-988485.8152626753,26389294.610802412,-10092996.76785253,256766.03837430477,2209061.9672782347,228737691.98058856,5.069127426755347,4.942112860978157,2.669809272425608,53.2645785057106,-76876698.46258545,2.8657708594865987,22.149997996926373,1.56752489076344,177.1155263,54.83179770403553,438.7514138574853,3.3173909482956034,nan,0.5945518697016141,576.4995730850942,90.3075824501744,2.897647262072554,1.3411158882630523,34663650030.0,3.9259401519853747,499070311305.6616,21448000.0
Jamaica,JAM,2020,55.11449676823638,56.311,1.0166293513861415,nan,9.072869764000073,37.211165837039104,1.4817132056087485,4.256718603715751,0.01597347974572555,42.939599558295996,4.272692083461477,37.89998018737849,52.074526886596765,89.97450707397525,1.2756674476426333,0.0371576845589518,13812425036.586355,9241.575603803649,13357884098.486826,6.0,1.2,1.5,3.5999999999999996,5.4,532.0,1329699.95117188,-3738924.251332462,37330280.073367834,720045.587373659,702780.3751108646,1274739.0970712341,87175848.08468735,4.542614807714283,4.235352679205146,4.965175436912016,40.731692448111936,6692663.000030518,3.7741853705501804,23.99906901903032,1.73506093982142,142.7354564,84.7141611194716,89.0,3.851599777748134,nan,0.5978963985599328,492.30493892429155,39.7005844490035,3.0419731947821322,1.202142560079126,6914786173.312195,1.98132535871536,295279347551.9862,6529841.663377306
Japan,JPN,2020,68.40877914951989,91.782,-0.24870510989159467,100.0,10.800885610038236,50.24873978030702,1.3033064983546006,1.9505412520239407,0.02198012174317902,25.243966951056425,1.9725213737671201,15.527939499307552,15.54475306555939,31.072692564866944,0.7350255386419389,0.05051866026075289,5057758958706.642,42390.37984122361,5146353156320.973,9.0,0.4,0.4,1.0,1.6,1669.0,4115799.8046875,-44631.89775979519,22404802.214328766,-7028607.66636619,-168217.78501829505,2239927.8531100377,122794257.2158972,5.051516524436803,4.381678725436424,0.8431278022954207,72.28255717809078,152313527877.10995,3.3026503512888645,22.27829886503088,0.996825438452519,167.4421561,132.8299668855308,3754.0,3.6502643874793854,nan,0.5777978386378029,522.4725795540238,121.70506947034498,3.0391854594265353,1.3233015782562982,102751094770.0,0.448847830953033,94625739776933.08,3173999.9999999995
Jordan,JOR,2020,1.0982203198918676,91.418,1.2346710814325927,nan,6.896322621380549,16.68594762262766,2.0244603492436357,8.434585576071159,0.022840510045255353,57.1060336003236,8.49359750225298,23.72028944948065,41.65163312112302,65.37192257060367,0.07081594229077867,0.059580832224404655,43697659295.77465,10355.008571553668,43573532535.21127,10.0,1.4,1.1000000000000003,3.0999999999999996,3.7,2763.0,1240000.0,77843227.78176665,24574248.550653458,-2095128.3761107326,10646927.609579206,6347338.130945221,410849474.62656534,5.044218970618607,10.945201723196798,2.214856697211929,10.927642517138466,26338028.169036865,3.2498037600969294,19.707082013352757,4.96253606127416,370.03106439999993,41.662780783684674,179.0,4.124688167914124,nan,0.47221990859163765,574.2137833689812,30.5648096574289,2.1951774036733553,1.4782186499454808,78697324.0,0.430856991306088,6642864409.014933,406000.00000000006
Kazakhstan,KAZ,2020,1.2796532948105346,57.67099999999999,1.5195106751106273,99.99071724932553,7.901154261162237,85.94259898,1.508898451654372,3.7193558448829087,0.2753146679945874,48.905679374109255,2.921974445178777,30.225987862492083,25.993535181172163,56.21952304366424,0.36129885862464023,0.42185110715465174,171082379532.98834,26754.376997130792,156099005593.99063,9.0,1.2,1.3,2.8,4.2,3314.0,2035000.0000000002,13071938.460170746,68811315.48033023,23239194.44381745,8864463.755249858,1602333.469382137,422713466.7483915,6.968798907249515,3.7839705032922093,1.9067971607589829,59.93252859154912,1350529095.0899963,7.502315982099163,6.277603129319566,1.05485245344302,738.5270697,26.42142932743346,94.0,4.047757958104126,nan,0.904995899356518,1644.233606179711,95.7812455083728,3.4049216103690063,2.8379636382979188,2492254474.0,3.4905387182487004,6157358871588.853,2865000.0
Kenya,KEN,2020,6.3448184980848295,27.995000000000005,4.010417757425083,33.227617252461144,10.896731495163422,20.49863632038319,1.614131077757987,8.533945093517092,0.004016792774716979,21.253547154131617,7.843536265559173,9.6779919486595,17.67505732358027,27.353049272239765,0.3069855643079711,0.015116622697041773,101013726529.06322,4577.905220029394,99325669699.05344,12.0,5.4,4.6,6.3,9.7,46430.0,1623901.1788446296,4899312.035917401,-3541270.59642148,-2981620.106912568,-44888.16556999087,3218884.231380075,114897863.59047031,4.935146910431096,7.67818168811298,3.735807556483213,31.966909823264555,-7114138.1000061035,2.95428406496182,34.76160080885389,1.10483981928891,497.0361998000001,21.183586365208864,60.0,3.489928185870511,nan,0.3650396991520679,430.30236467669914,7.304405465003541,2.747476638965046,1.1776170824692336,85950660.0,1.5482787195962002,954970444963.0603,1781820.023973033
Kiribati,KIR,2020,1.4567901234567904,55.594,2.926218182992807,nan,7.993144860503374,19.738587983191586,1.9809476680901579,9.459671803218955,0.015741149932523124,71.89554006968642,9.52176753973973,28.361835619744255,32.92037163230448,61.077795802800125,0.0805311746937695,0.048568947566738914,197508774.34450483,2383.434847158009,353038331.8422682,9.0,5.4,3.9,7.1,8.7,125.99999999999999,5041991.532922798,2406994.594101399,2730651.586866617,-13164565.189553797,-288514.6130768657,2779316.117357835,264063487.65887082,4.763019773525186,6.961288256774528,3.666102115204476,37.701924120825545,111862.87289428711,3.1303177489023035,20.52586896348974,2.214515420339204,335.7074231,44.733846439526424,244.05007907385058,3.69118739605795,nan,0.4220840365358706,507.6465927455412,47.908208553764766,2.418883790479221,1.3827374438166762,83777.0,3.8130632033871303,4605978165424.354,3287032.9727860424
Korea  Dem. People's Rep.,PRK,2020,50.07964454779504,62.38100000000001,0.83471159227682,71.29304855069917,10.551902683808141,25.852800337938003,0.9108529066835582,0.0754169199351534,0.0057199301078263,46.74555875423242,0.08113685004297969,30.625936730232983,35.185769594660144,65.5346635768879,0.03962575158915445,0.014252249815773837,78031334794.67249,12627.46771311007,76277868852.35309,12.0,1.9,1.7000000000000002,3.9000000000000004,5.0,4112.0,1874930.1890995381,12070946.716620296,-2138814.5809760094,293645.2724586725,198971.7322615683,3827756.1792093217,60129926.61829555,5.096543527526711,20.546370961123078,3.5151718629986597,32.91810103146134,871473007.1447144,2.939614506878535,22.799892650347033,1.869624834823384,51.00830368,39.66849171119693,144.46370899014534,2.6248715508719767,nan,0.5027556021805601,430.2935370139518,42.168030728816255,3.3290343002799725,1.646618973229309,1527143183.3763237,3.517386832903682,6097111311932.69,1576450.0431550187
Korea  Rep.,KOR,2020,64.46882690730106,81.414,0.11849042298068024,99.99582891793231,6.716773162038897,96.50506035,1.5835650224053637,4.337708702368863,0.048675449893298965,59.84086401153887,3.70630147650595,36.44585910557285,32.769661615918125,69.21552072149098,0.9939447315281424,0.10804433534798887,1637895802792.8967,45274.45872581814,1650493219408.713,9.0,0.4,0.4,1.1,1.7,940.0,2519000.0,2144488.917058885,66922334.990094185,3302740.822119251,4742654.8303617835,1568912.201507587,241416502.53356898,5.534235837479466,3.8037145442156564,3.088057232117274,60.09402038268572,32479699999.99997,5.709197956426697,13.683164602713568,2.84724054681077,291.394472,132.86495369786158,2318.0,4.051056897158758,nan,0.6731752341736925,751.6114409028229,66.43669414478879,2.9332714027500577,1.4607853111379223,163987145252.0,4.493944095941989,735959488641528.1,4276000.0
Kosovo,XKX,2020,28.315749661635103,49.849679180432894,1.997380670543473,84.8220365547446,29.548138676171856,38.510243979222594,1.9354501954022028,3.673814730866787,0.39065766133320523,69.50199599758223,3.9987221448280716,21.69514687957148,53.91287024842866,75.60801712800014,1.696602315765836,0.7280359268528845,7716925356.125358,11387.645339368624,7903802849.00285,9.227647943670306,3.9662308641039563,2.7455020363767715,5.502493261988046,7.72093762413774,31388.492839588187,4953100.254833136,51947136.90340829,21081859.40059662,8325126.625016689,9555336.639959097,5791435.033149242,185173800.5448066,6.000708781559164,14.108701448320183,3.182972688871524,34.32795289582619,68497792.50613403,4.318208022079646,26.32591545077986,1.06055250928462,308.7909629813839,61.53284822182566,411.2413705581013,5.30173767230061,35.39602513904648,0.8311712735020903,4116.073152369091,50.5804096767969,3.7414728334202323,1.5551660071816618,15434852535.344128,4.71972925381146,1359782427.821758,5640969.383245008
Kuwait,KWT,2020,0.3507295173961841,100.0,1.4977561396658459,99.99132907056219,7.26475531122982,98.59999513,1.2495515166706705,6.89801016495483,0.03058288602332692,64.03723619814016,6.2899892659614745,55.40248867598781,47.825777134706456,103.22826581069428,0.2673177290720692,0.06651836915517717,105960225688.14534,47306.98816757165,330378242360.638,9.0,0.8999999999999999,0.8999999999999999,2.0,3.0,414.0,2161000.0,-4634186.628980905,175265404.37564707,-22106194.093770266,6665930.600736022,277939.6789265312,853348308.5282007,6.036953644052761,7.958471588668358,15.212919675351598,37.17714324333972,3154083060.9185486,12.64015915885593,8.457936224505234,6.4960674842095,387.5648267000001,100.02511726610794,163.0,2.03065466149849,nan,0.2816015273249106,1084.886427432302,78.5627694166319,2.5851393586652414,2.5101086056909727,30598851.0,3.28840452058703,32651271430747.867,4846817.569659187
Kyrgyz Republic,KGZ,2020,6.85808133472367,36.856,2.7971341429446728,nan,3.9658807264179674,19.275363656642803,1.9792521978468736,16.03021187081457,0.01397290127254649,73.60415543219668,16.12362823412142,31.34104182456762,51.66908027064676,83.01012209521438,0.08773059360046698,0.053915399800704436,7735976272.7598295,4964.733305576001,7406338578.615231,10.0,1.3,1.6,2.7,3.6,2369.0,3411457.6332604834,294996.3984822333,4880476.785709381,-6593505.8404851705,271523.2163270712,2055753.0650160573,182084547.262447,4.416271573176377,6.5826783776051885,4.5669430332083625,23.96067228879192,180886600.0,2.7587026142104643,15.926779027112755,1.78796904122019,660.885146,43.839015208672855,227.9691505215448,3.4852490649156684,nan,0.30307564105628265,620.49825,41.8063308209741,2.111446138329358,1.2733853416094154,27637566.0,3.5918599117891867,119240326379.62854,2750246.5622602003
Lao PDR,LAO,2020,71.90424610051993,36.29,3.262352972839695,47.71438195212848,9.844797330434245,27.437961563202563,1.3231466395777471,0.5395991571510601,1.1691134426295349,60.028321100470535,2.775245955248098,27.02083718591905,37.680861855349434,64.58346954257327,1.244179008261863,1.5027551666148813,19132635711.69572,8239.16654654795,18109241902.12242,9.0,4.2,4.8,4.7,7.2,5803.0,886400.024414063,30995422.27558303,4001389.467810154,11517061.986398846,11622965.94162488,7469809.011910923,89028483.16610384,5.049628406816025,13.379413044333583,4.4705225496772325,13.744954256661943,0.0,3.309452649232937,27.816454067814615,1.4691452838383923,1003.287625,40.027476027307884,164.08817470576676,2.944327989274226,nan,nan,nan,36.70600822538849,3.638881513218154,0.9080921766377723,1107697283.6592991,0.150603123495854,4919172167708.891,707000.0
Latvia,LVA,2020,54.93300048316959,68.315,-0.507162973074089,99.98370375119191,8.903099084221836,88.89796078,1.4840198007085679,3.2199592725874737,0.109008833136909,102.5415226216438,2.349752902585086,60.32723757856188,59.15474836056755,119.48198593912943,0.8679379803146421,0.16770127626443274,33707320816.3036,31464.48429322896,33698927959.29504,11.0,0.6,0.6,2.5,3.6,68.0,3204000.0,2801488.3716984987,61674231.92141175,-1081811.6689837277,1823784.7568730712,933960.2309560105,199136255.28241217,5.724835853151282,3.891424140938878,3.585085275533532,54.87060939190379,191936891.75720215,4.362508431873675,14.990960525350058,2.30004610921485,573.5471324,76.22971000856072,360.18981794528634,3.7478187351416747,nan,0.647525134677266,645.3469491411554,57.3915538763212,2.8969146241824903,1.469645284386732,1837827469.0000002,6.88632545038358,18670904106.70612,690000.0
Lebanon,LBN,2020,14.010752688172042,88.925,-0.25448995076472425,100.0,9.140810525127316,27.275634075435672,1.6515456288645327,5.534756907721822,0.029016681488941612,48.652573002097114,5.1484227167212895,19.654525119334583,25.906498078373346,45.561023197707925,0.08677096564054858,0.07341546154077504,31735217784.544468,12118.573356356534,31004850691.268986,10.0,0.8999999999999999,0.8,2.3,2.8,694.0,5833785.261797147,3147801.015692383,34558739.148863554,-13147711.202266037,236839.08253002167,2500264.0155533105,352351471.4591721,5.4405043562509565,7.997910416561006,11.17676202857056,29.12640796221592,52896644.113586426,3.220501607989397,30.563611154542233,3.0326454174822,182.2576726,21.12092012572969,10.0,3.7779137447265567,nan,0.5550135980955634,524.3946796462845,36.6417395949387,2.5881697364010274,1.4326943323628587,76215323.0,4.37972782959555,14548866884665.562,3482147.1544738263
Lesotho,LSO,2020,1.137022397891963,29.028,2.3338386550381855,85.8428917355772,7.038625996887199,24.590126943610972,3.0304108952047906,5.641924900065471,0.0051684003881945,143.9291923213881,2.8708789319888046,47.13846363018354,105.376175261403,152.51463889158654,1.589783068670965,0.006309737662693201,1875227642.4738364,2444.07826745447,2098178811.6455824,7.0,4.6,4.0,10.4,17.1,3859.0,901150.0291885872,257043885.6051631,6701960.731026411,31441750.673682928,56497774.330776274,18430608.963352814,439682730.5200676,6.9855966177534965,14.971767244539933,13.885076575244396,15.4732267359064,-97949648.88656616,4.3931232455975415,69.91763762450394,1.5956902283091798,223.7479317,39.921677488092506,114.93987286649303,4.525278481904119,nan,0.17884,128.77758245328707,32.78683838034314,2.277661965718436,1.3648887285126698,958398.0,1.47218820228059,3210785234148.204,1597797.3403287092
Liberia,LBR,2020,79.08471760797342,52.089,3.3214839924861206,26.0,12.606843029009456,18.729190003895056,3.309296737191239,19.171778388352184,0.05878395588929146,53.41767202786416,19.180821007936167,40.71352549723872,51.83579517091506,92.29145858086827,0.6608018949119678,0.03351347993232196,3201187800.0,1468.3585781805652,2840688200.0,6.0,9.7,8.3,13.4,15.7,9377.0,722643.8905466091,3721944.4851906598,-109797.4190454483,4977103.202751562,489762.2643124461,3713835.437044915,32394425.67499256,4.479069722361929,16.105528627099066,4.013580821719299,34.738895230219704,80073698.7999878,3.8288099918659606,30.70680812555806,1.27793014115703,165.0,37.74854389132291,106.02680274163352,2.9184258893808828,nan,0.3558231523673188,246.79146857068648,33.421412073564696,3.2447426361702854,1.1663366745293209,344499366.6558072,0.0210678373829813,4643772052082.935,759368.0234591367
Libya,LBY,2020,0.1233276879184332,80.691,1.7449921123785632,100.0,6.258835390618586,14.820344274766306,2.0200282758810424,8.482177658731485,0.02256340652821816,83.15460807208042,8.541486252570694,28.480119772322933,63.33115824544902,91.81127801777195,0.06974445569028555,0.05888156175897883,25418916028.89636,10846.291540169088,26921454473.928905,9.0,2.0,0.8999999999999999,2.8,3.3,1170.0,5084901.975472144,85257199.29617831,25104842.71264887,-1850219.9367590845,11606496.076404214,6521758.698592007,429932230.6982974,5.018642604439978,11.517484249088085,3.7654617105802517,34.86714105785451,204682524.0,3.2453929528647594,20.135567501171447,2.4498456965948407,358.9496249,36.05495512271953,225.52846246914513,4.12889377122727,nan,0.46909821615195774,573.3932779537492,45.598056426911754,2.186008110017965,1.4753463458526497,3635967595.598434,3.869680886674336,7420266569.728239,3857129.4109174837
Lithuania,LTU,2020,35.142902762254515,68.046,0.3012396278074574,99.98739529405233,8.656540585832632,83.0555907,1.4365165552931614,2.989200296079595,0.10660335017416221,116.55268991009049,2.3807394426125037,73.5014363459651,64.21574080210478,137.71717714806988,0.7897704633767964,0.17425079153300463,56546957475.4912,38883.119034321135,54911765539.80092,11.0,0.6,0.7,2.3,3.2,75.0,2284000.0,4413327.338731319,69548670.06908536,-3366344.627375439,1807424.161360979,929293.2545476146,244984826.42797816,5.888448602057377,4.127283778925981,3.668175374714839,35.476730180787044,3849599046.3579407,4.4108424179425745,13.120238367802715,2.12143436926095,607.4169043,77.53473939507305,357.8661326972843,3.902976045718416,nan,0.6384250746803461,643.5693586852616,37.8470690535439,2.906516185491847,1.4489984995926022,2619106955.0,2.97044449720257,37080142051.74288,1643000.0000000002
